name,gender,age,steps,date,hightemp,watereq,snowfall
Chicago,M,All,7467,29/06/2014,85,0.07,0
Chicago,F,20-29,5552,29/06/2014,85,0.07,0
Chicago,F,30-39,5919,29/06/2014,85,0.07,0
Chicago,F,40-49,5549,29/06/2014,85,0.07,0
Chicago,F,50-59,3859,29/06/2014,85,0.07,0
Chicago,F,60+,5137,29/06/2014,85,0.07,0
Chicago,F,All,5360,29/06/2014,85,0.07,0
Chicago,All,20-29,7821,29/06/2014,85,0.07,0
Chicago,All,30-39,6644,29/06/2014,85,0.07,0
Chicago,All,40-49,7281,29/06/2014,85,0.07,0
Chicago,All,50-59,5921,29/06/2014,85,0.07,0
Chicago,All,60+,7096,29/06/2014,85,0.07,0
Chicago,All,All,6860,29/06/2014,85,0.07,0
Chicago,M,20-29,5919,30/06/2014,87,2.5999999,0
Chicago,M,30-39,5686,30/06/2014,87,2.5999999,0
Chicago,M,40-49,6340,30/06/2014,87,2.5999999,0
Chicago,M,50-59,6531,30/06/2014,87,2.5999999,0
Chicago,M,60+,6066,30/06/2014,87,2.5999999,0
Chicago,M,All,6060,30/06/2014,87,2.5999999,0
Chicago,F,20-29,4294,30/06/2014,87,2.5999999,0
Chicago,F,30-39,5044,30/06/2014,87,2.5999999,0
Chicago,F,40-49,5124,30/06/2014,87,2.5999999,0
Chicago,F,50-59,3653,30/06/2014,87,2.5999999,0
Chicago,F,60+,5789,30/06/2014,87,2.5999999,0
Chicago,F,All,4855,30/06/2014,87,2.5999999,0
Chicago,All,20-29,5512,30/06/2014,87,2.5999999,0
Chicago,All,30-39,5477,30/06/2014,87,2.5999999,0
Chicago,All,40-49,6004,30/06/2014,87,2.5999999,0
Chicago,All,50-59,5693,30/06/2014,87,2.5999999,0
Chicago,All,60+,5988,30/06/2014,87,2.5999999,0
Chicago,All,All,5705,30/06/2014,87,2.5999999,0
Chicago,M,20-29,7352,1/7/2014,80,0,0
Chicago,M,30-39,6375,1/7/2014,80,0,0
Chicago,M,40-49,7458,1/7/2014,80,0,0
Chicago,M,50-59,6557,1/7/2014,80,0,0
Chicago,M,60+,6740,1/7/2014,80,0,0
Chicago,M,All,6880,1/7/2014,80,0,0
Chicago,F,20-29,4401,1/7/2014,80,0,0
Chicago,F,30-39,5792,1/7/2014,80,0,0
Chicago,F,40-49,4890,1/7/2014,80,0,0
Chicago,F,50-59,4267,1/7/2014,80,0,0
Chicago,F,60+,5688,1/7/2014,80,0,0
Chicago,F,All,5214,1/7/2014,80,0,0
Chicago,All,20-29,6696,1/7/2014,80,0,0
Chicago,All,30-39,6172,1/7/2014,80,0,0
Chicago,All,40-49,6810,1/7/2014,80,0,0
Chicago,All,50-59,5858,1/7/2014,80,0,0
Chicago,All,60+,6431,1/7/2014,80,0,0
Chicago,All,All,6386,1/7/2014,80,0,0
Chicago,M,20-29,7466,2/7/2014,70,0.12,0
Chicago,M,30-39,5696,2/7/2014,70,0.12,0
Chicago,M,40-49,6640,2/7/2014,70,0.12,0
Chicago,M,50-59,7200,2/7/2014,70,0.12,0
Chicago,M,60+,6753,2/7/2014,70,0.12,0
Chicago,M,All,6505,2/7/2014,70,0.12,0
Chicago,F,20-29,3977,2/7/2014,70,0.12,0
Chicago,F,30-39,5446,2/7/2014,70,0.12,0
Chicago,F,40-49,5380,2/7/2014,70,0.12,0
Chicago,F,50-59,3623,2/7/2014,70,0.12,0
Chicago,F,60+,5780,2/7/2014,70,0.12,0
Chicago,F,All,5050,2/7/2014,70,0.12,0
Chicago,All,20-29,6594,2/7/2014,70,0.12,0
Chicago,All,30-39,5608,2/7/2014,70,0.12,0
Chicago,All,40-49,6305,2/7/2014,70,0.12,0
Chicago,All,50-59,6067,2/7/2014,70,0.12,0
Chicago,All,60+,6419,2/7/2014,70,0.12,0
Chicago,All,All,6052,2/7/2014,70,0.12,0
Chicago,M,20-29,7854,3/7/2014,76,0.07,0
Chicago,M,30-39,6318,3/7/2014,76,0.07,0
Chicago,M,40-49,7456,3/7/2014,76,0.07,0
Chicago,M,50-59,7689,3/7/2014,76,0.07,0
Chicago,M,60+,8200,3/7/2014,76,0.07,0
Chicago,M,All,7195,3/7/2014,76,0.07,0
Chicago,F,20-29,6325,3/7/2014,76,0.07,0
Chicago,F,30-39,5135,3/7/2014,76,0.07,0
Chicago,F,40-49,6387,3/7/2014,76,0.07,0
Chicago,F,50-59,6289,3/7/2014,76,0.07,0
Chicago,F,60+,4879,3/7/2014,76,0.07,0
Chicago,F,All,5695,3/7/2014,76,0.07,0
Chicago,All,20-29,7488,3/7/2014,76,0.07,0
Chicago,All,30-39,5919,3/7/2014,76,0.07,0
Chicago,All,40-49,7189,3/7/2014,76,0.07,0
Chicago,All,50-59,7245,3/7/2014,76,0.07,0
Chicago,All,60+,7093,3/7/2014,76,0.07,0
Chicago,All,All,6746,3/7/2014,76,0.07,0
Chicago,M,20-29,7936,4/7/2014,79,0,0
Chicago,M,30-39,7651,4/7/2014,79,0,0
Chicago,M,40-49,8270,4/7/2014,79,0,0
Chicago,M,50-59,7761,4/7/2014,79,0,0
Chicago,M,60+,6151,4/7/2014,79,0,0
Chicago,M,All,7779,4/7/2014,79,0,0
Chicago,F,20-29,4548,4/7/2014,79,0,0
Chicago,F,30-39,7205,4/7/2014,79,0,0
Chicago,F,40-49,6339,4/7/2014,79,0,0
Chicago,F,50-59,5902,4/7/2014,79,0,0
Chicago,F,60+,5588,4/7/2014,79,0,0
Chicago,F,All,6361,4/7/2014,79,0,0
Chicago,All,20-29,6999,4/7/2014,79,0,0
Chicago,All,30-39,7505,4/7/2014,79,0,0
Chicago,All,40-49,7801,4/7/2014,79,0,0
Chicago,All,50-59,7226,4/7/2014,79,0,0
Chicago,All,60+,5970,4/7/2014,79,0,0
Chicago,All,All,7365,4/7/2014,79,0,0
Chicago,M,20-29,7499,5/7/2014,77,0,0
Chicago,M,30-39,5975,5/7/2014,77,0,0
Chicago,M,40-49,7974,5/7/2014,77,0,0
Chicago,M,50-59,7196,5/7/2014,77,0,0
Chicago,M,60+,7472,5/7/2014,77,0,0
Chicago,M,All,7023,5/7/2014,77,0,0
Chicago,F,20-29,5831,5/7/2014,77,0,0
Chicago,F,30-39,8090,5/7/2014,77,0,0
Chicago,F,40-49,5433,5/7/2014,77,0,0
Chicago,F,50-59,5551,5/7/2014,77,0,0
Chicago,F,60+,6329,5/7/2014,77,0,0
Chicago,F,All,6681,5/7/2014,77,0,0
Chicago,All,20-29,7092,5/7/2014,77,0,0
Chicago,All,30-39,6607,5/7/2014,77,0,0
Chicago,All,40-49,7435,5/7/2014,77,0,0
Chicago,All,50-59,6666,5/7/2014,77,0,0
Chicago,All,60+,7078,5/7/2014,77,0,0
Chicago,All,All,6929,5/7/2014,77,0,0
Chicago,M,20-29,7303,6/7/2014,87,0,0
Chicago,M,30-39,6213,6/7/2014,87,0,0
Chicago,M,40-49,7807,6/7/2014,87,0,0
Chicago,M,50-59,6667,6/7/2014,87,0,0
Chicago,M,60+,7276,6/7/2014,87,0,0
Chicago,M,All,6933,6/7/2014,87,0,0
Chicago,F,20-29,4901,6/7/2014,87,0,0
Chicago,F,30-39,5692,6/7/2014,87,0,0
Chicago,F,40-49,5156,6/7/2014,87,0,0
Chicago,F,50-59,4971,6/7/2014,87,0,0
Chicago,F,60+,3772,6/7/2014,87,0,0
Chicago,F,All,5205,6/7/2014,87,0,0
Chicago,All,20-29,6687,6/7/2014,87,0,0
Chicago,All,30-39,6061,6/7/2014,87,0,0
Chicago,All,40-49,7117,6/7/2014,87,0,0
Chicago,All,50-59,6102,6/7/2014,87,0,0
Chicago,All,60+,6295,6/7/2014,87,0,0
Chicago,All,All,6440,6/7/2014,87,0,0
Chicago,M,20-29,7725,7/7/2014,88,0.63,0
Chicago,M,30-39,6459,7/7/2014,88,0.63,0
Chicago,M,40-49,6797,7/7/2014,88,0.63,0
Chicago,M,50-59,6369,7/7/2014,88,0.63,0
Chicago,M,60+,10431,7/7/2014,88,0.63,0
Chicago,M,All,6944,7/7/2014,88,0.63,0
Chicago,F,20-29,4656,7/7/2014,88,0.63,0
Chicago,F,30-39,5026,7/7/2014,88,0.63,0
Chicago,F,40-49,5904,7/7/2014,88,0.63,0
Chicago,F,50-59,4317,7/7/2014,88,0.63,0
Chicago,F,60+,5871,7/7/2014,88,0.63,0
Chicago,F,All,5130,7/7/2014,88,0.63,0
Chicago,All,20-29,6911,7/7/2014,88,0.63,0
Chicago,All,30-39,6033,7/7/2014,88,0.63,0
Chicago,All,40-49,6561,7/7/2014,88,0.63,0
Chicago,All,50-59,5685,7/7/2014,88,0.63,0
Chicago,All,60+,8789,7/7/2014,88,0.63,0
Chicago,All,All,6410,7/7/2014,88,0.63,0
Chicago,M,20-29,7808,8/7/2014,81,0.54000002,0
Chicago,M,30-39,6292,8/7/2014,81,0.54000002,0
Chicago,M,40-49,7662,8/7/2014,81,0.54000002,0
Chicago,M,50-59,7019,8/7/2014,81,0.54000002,0
Chicago,M,60+,8453,8/7/2014,81,0.54000002,0
Chicago,M,All,7117,8/7/2014,81,0.54000002,0
Chicago,F,20-29,5575,8/7/2014,81,0.54000002,0
Chicago,F,30-39,5558,8/7/2014,81,0.54000002,0
Chicago,F,40-49,4746,8/7/2014,81,0.54000002,0
Chicago,F,50-59,5422,8/7/2014,81,0.54000002,0
Chicago,F,60+,4234,8/7/2014,81,0.54000002,0
Chicago,F,All,5227,8/7/2014,81,0.54000002,0
Chicago,All,20-29,7096,8/7/2014,81,0.54000002,0
Chicago,All,30-39,6070,8/7/2014,81,0.54000002,0
Chicago,All,40-49,6890,8/7/2014,81,0.54000002,0
Chicago,All,50-59,6454,8/7/2014,81,0.54000002,0
Chicago,All,60+,6796,8/7/2014,81,0.54000002,0
Chicago,All,All,6531,8/7/2014,81,0.54000002,0
Chicago,M,20-29,7395,9/7/2014,80,0,0
Chicago,M,30-39,7064,9/7/2014,80,0,0
Chicago,M,40-49,7804,9/7/2014,80,0,0
Chicago,M,50-59,6811,9/7/2014,80,0,0
Chicago,M,60+,7681,9/7/2014,80,0,0
Chicago,M,All,7326,9/7/2014,80,0,0
Chicago,F,20-29,6824,9/7/2014,80,0,0
Chicago,F,30-39,6250,9/7/2014,80,0,0
Chicago,F,40-49,6608,9/7/2014,80,0,0
Chicago,F,50-59,4264,9/7/2014,80,0,0
Chicago,F,60+,6818,9/7/2014,80,0,0
Chicago,F,All,6007,9/7/2014,80,0,0
Chicago,All,20-29,7219,9/7/2014,80,0,0
Chicago,All,30-39,6803,9/7/2014,80,0,0
Chicago,All,40-49,7516,9/7/2014,80,0,0
Chicago,All,50-59,5888,9/7/2014,80,0,0
Chicago,All,60+,7474,9/7/2014,80,0,0
Chicago,All,All,6931,9/7/2014,80,0,0
Chicago,M,20-29,8726,10/7/2014,79,0,0
Chicago,M,30-39,6591,10/7/2014,79,0,0
Chicago,M,40-49,7121,10/7/2014,79,0,0
Chicago,M,50-59,8568,10/7/2014,79,0,0
Chicago,M,60+,7100,10/7/2014,79,0,0
Chicago,M,All,7346,10/7/2014,79,0,0
Chicago,F,20-29,5745,10/7/2014,79,0,0
Chicago,F,30-39,5092,10/7/2014,79,0,0
Chicago,F,40-49,6134,10/7/2014,79,0,0
Chicago,F,50-59,5219,10/7/2014,79,0,0
Chicago,F,60+,4859,10/7/2014,79,0,0
Chicago,F,All,5417,10/7/2014,79,0,0
Chicago,All,20-29,7692,10/7/2014,79,0,0
Chicago,All,30-39,6067,10/7/2014,79,0,0
Chicago,All,40-49,6862,10/7/2014,79,0,0
Chicago,All,50-59,7293,10/7/2014,79,0,0
Chicago,All,60+,6472,10/7/2014,79,0,0
Chicago,All,All,6717,10/7/2014,79,0,0
Chicago,M,20-29,6824,11/7/2014,81,0.01,0
Chicago,M,30-39,5994,11/7/2014,81,0.01,0
Chicago,M,40-49,6922,11/7/2014,81,0.01,0
Chicago,M,50-59,8024,11/7/2014,81,0.01,0
Chicago,M,60+,7903,11/7/2014,81,0.01,0
Chicago,M,All,6774,11/7/2014,81,0.01,0
Chicago,F,20-29,7406,11/7/2014,81,0.01,0
Chicago,F,30-39,6442,11/7/2014,81,0.01,0
Chicago,F,40-49,5587,11/7/2014,81,0.01,0
Chicago,F,50-59,5185,11/7/2014,81,0.01,0
Chicago,F,60+,5304,11/7/2014,81,0.01,0
Chicago,F,All,6068,11/7/2014,81,0.01,0
Chicago,All,20-29,7014,11/7/2014,81,0.01,0
Chicago,All,30-39,6142,11/7/2014,81,0.01,0
Chicago,All,40-49,6569,11/7/2014,81,0.01,0
Chicago,All,50-59,6909,11/7/2014,81,0.01,0
Chicago,All,60+,7067,11/7/2014,81,0.01,0
Chicago,All,All,6547,11/7/2014,81,0.01,0
Chicago,M,20-29,6831,12/7/2014,80,0.47,0
Chicago,M,30-39,5846,12/7/2014,80,0.47,0
Chicago,M,40-49,7185,12/7/2014,80,0.47,0
Chicago,M,50-59,7591,12/7/2014,80,0.47,0
Chicago,M,60+,5057,12/7/2014,80,0.47,0
Chicago,M,All,6507,12/7/2014,80,0.47,0
Chicago,F,20-29,5080,12/7/2014,80,0.47,0
Chicago,F,30-39,6760,12/7/2014,80,0.47,0
Chicago,F,40-49,3443,12/7/2014,80,0.47,0
Chicago,F,50-59,6811,12/7/2014,80,0.47,0
Chicago,F,60+,5205,12/7/2014,80,0.47,0
Chicago,F,All,5810,12/7/2014,80,0.47,0
Chicago,All,20-29,6247,12/7/2014,80,0.47,0
Chicago,All,30-39,6145,12/7/2014,80,0.47,0
Chicago,All,40-49,6363,12/7/2014,80,0.47,0
Chicago,All,50-59,7279,12/7/2014,80,0.47,0
Chicago,All,60+,5105,12/7/2014,80,0.47,0
Chicago,All,All,6291,12/7/2014,80,0.47,0
Chicago,M,20-29,6767,13/07/2014,85,0.01,0
Chicago,M,30-39,6423,13/07/2014,85,0.01,0
Chicago,M,40-49,7132,13/07/2014,85,0.01,0
Chicago,M,50-59,7490,13/07/2014,85,0.01,0
Chicago,M,60+,5741,13/07/2014,85,0.01,0
Chicago,M,All,6780,13/07/2014,85,0.01,0
Chicago,F,20-29,6009,13/07/2014,85,0.01,0
Chicago,F,30-39,6033,13/07/2014,85,0.01,0
Chicago,F,40-49,6049,13/07/2014,85,0.01,0
Chicago,F,50-59,5016,13/07/2014,85,0.01,0
Chicago,F,60+,3751,13/07/2014,85,0.01,0
Chicago,F,All,5672,13/07/2014,85,0.01,0
Chicago,All,20-29,6551,13/07/2014,85,0.01,0
Chicago,All,30-39,6293,13/07/2014,85,0.01,0
Chicago,All,40-49,6885,13/07/2014,85,0.01,0
Chicago,All,50-59,6551,13/07/2014,85,0.01,0
Chicago,All,60+,5184,13/07/2014,85,0.01,0
Chicago,All,All,6443,13/07/2014,85,0.01,0
Chicago,M,20-29,6650,14/07/2014,80,0.2,0
Chicago,M,30-39,6198,14/07/2014,80,0.2,0
Chicago,M,40-49,5916,14/07/2014,80,0.2,0
Chicago,M,50-59,6721,14/07/2014,80,0.2,0
Chicago,M,60+,7537,14/07/2014,80,0.2,0
Chicago,M,All,6359,14/07/2014,80,0.2,0
Chicago,F,20-29,5483,14/07/2014,80,0.2,0
Chicago,F,30-39,6249,14/07/2014,80,0.2,0
Chicago,F,40-49,5225,14/07/2014,80,0.2,0
Chicago,F,50-59,4987,14/07/2014,80,0.2,0
Chicago,F,60+,5232,14/07/2014,80,0.2,0
Chicago,F,All,5651,14/07/2014,80,0.2,0
Chicago,All,20-29,6286,14/07/2014,80,0.2,0
Chicago,All,30-39,6217,14/07/2014,80,0.2,0
Chicago,All,40-49,5736,14/07/2014,80,0.2,0
Chicago,All,50-59,6114,14/07/2014,80,0.2,0
Chicago,All,60+,6692,14/07/2014,80,0.2,0
Chicago,All,All,6125,14/07/2014,80,0.2,0
Chicago,M,20-29,7738,15/07/2014,70,0.050000001,0
Chicago,M,30-39,6318,15/07/2014,70,0.050000001,0
Chicago,M,40-49,6795,15/07/2014,70,0.050000001,0
Chicago,M,50-59,7327,15/07/2014,70,0.050000001,0
Chicago,M,60+,6520,15/07/2014,70,0.050000001,0
Chicago,M,All,6811,15/07/2014,70,0.050000001,0
Chicago,F,20-29,5478,15/07/2014,70,0.050000001,0
Chicago,F,30-39,6534,15/07/2014,70,0.050000001,0
Chicago,F,40-49,4745,15/07/2014,70,0.050000001,0
Chicago,F,50-59,4351,15/07/2014,70,0.050000001,0
Chicago,F,60+,4239,15/07/2014,70,0.050000001,0
Chicago,F,All,5412,15/07/2014,70,0.050000001,0
Chicago,All,20-29,7092,15/07/2014,70,0.050000001,0
Chicago,All,30-39,6392,15/07/2014,70,0.050000001,0
Chicago,All,40-49,6215,15/07/2014,70,0.050000001,0
Chicago,All,50-59,6241,15/07/2014,70,0.050000001,0
Chicago,All,60+,5736,15/07/2014,70,0.050000001,0
Chicago,All,All,6356,15/07/2014,70,0.050000001,0
Chicago,M,20-29,7433,16/07/2014,72,0,0
Chicago,M,30-39,6892,16/07/2014,72,0,0
Chicago,M,40-49,7031,16/07/2014,72,0,0
Chicago,M,50-59,6985,16/07/2014,72,0,0
Chicago,M,60+,7033,16/07/2014,72,0,0
Chicago,M,All,7023,16/07/2014,72,0,0
Chicago,F,20-29,6349,16/07/2014,72,0,0
Chicago,F,30-39,6242,16/07/2014,72,0,0
Chicago,F,40-49,4941,16/07/2014,72,0,0
Chicago,F,50-59,6367,16/07/2014,72,0,0
Chicago,F,60+,5126,16/07/2014,72,0,0
Chicago,F,All,5920,16/07/2014,72,0,0
Chicago,All,20-29,7064,16/07/2014,72,0,0
Chicago,All,30-39,6661,16/07/2014,72,0,0
Chicago,All,40-49,6524,16/07/2014,72,0,0
Chicago,All,50-59,6796,16/07/2014,72,0,0
Chicago,All,60+,6398,16/07/2014,72,0,0
Chicago,All,All,6675,16/07/2014,72,0,0
Chicago,M,20-29,6762,17/07/2014,78,0,0
Chicago,M,30-39,6585,17/07/2014,78,0,0
Chicago,M,40-49,7092,17/07/2014,78,0,0
Chicago,M,50-59,7672,17/07/2014,78,0,0
Chicago,M,60+,6244,17/07/2014,78,0,0
Chicago,M,All,6898,17/07/2014,78,0,0
Chicago,F,20-29,6739,17/07/2014,78,0,0
Chicago,F,30-39,5712,17/07/2014,78,0,0
Chicago,F,40-49,6220,17/07/2014,78,0,0
Chicago,F,50-59,6607,17/07/2014,78,0,0
Chicago,F,60+,4350,17/07/2014,78,0,0
Chicago,F,All,5976,17/07/2014,78,0,0
Chicago,All,20-29,6755,17/07/2014,78,0,0
Chicago,All,30-39,6262,17/07/2014,78,0,0
Chicago,All,40-49,6856,17/07/2014,78,0,0
Chicago,All,50-59,7311,17/07/2014,78,0,0
Chicago,All,60+,5591,17/07/2014,78,0,0
Chicago,All,All,6596,17/07/2014,78,0,0
Chicago,M,20-29,7654,18/07/2014,79,0,0
Chicago,M,30-39,7518,18/07/2014,79,0,0
Chicago,M,40-49,7743,18/07/2014,79,0,0
Chicago,M,50-59,7920,18/07/2014,79,0,0
Chicago,M,60+,6803,18/07/2014,79,0,0
Chicago,M,All,7607,18/07/2014,79,0,0
Chicago,F,20-29,6895,18/07/2014,79,0,0
Chicago,F,30-39,6321,18/07/2014,79,0,0
Chicago,F,40-49,6643,18/07/2014,79,0,0
Chicago,F,50-59,5368,18/07/2014,79,0,0
Chicago,F,60+,4911,18/07/2014,79,0,0
Chicago,F,All,6196,18/07/2014,79,0,0
Chicago,All,20-29,7422,18/07/2014,79,0,0
Chicago,All,30-39,7072,18/07/2014,79,0,0
Chicago,All,40-49,7424,18/07/2014,79,0,0
Chicago,All,50-59,7056,18/07/2014,79,0,0
Chicago,All,60+,6172,18/07/2014,79,0,0
Chicago,All,All,7135,18/07/2014,79,0,0
Chicago,M,20-29,7918,19/07/2014,80,0,0
Chicago,M,30-39,8082,19/07/2014,80,0,0
Chicago,M,40-49,7468,19/07/2014,80,0,0
Chicago,M,50-59,8827,19/07/2014,80,0,0
Chicago,M,60+,7240,19/07/2014,80,0,0
Chicago,M,All,7930,19/07/2014,80,0,0
Chicago,F,20-29,5447,19/07/2014,80,0,0
Chicago,F,30-39,7329,19/07/2014,80,0,0
Chicago,F,40-49,5865,19/07/2014,80,0,0
Chicago,F,50-59,6474,19/07/2014,80,0,0
Chicago,F,60+,3712,19/07/2014,80,0,0
Chicago,F,All,6447,19/07/2014,80,0,0
Chicago,All,20-29,7244,19/07/2014,80,0,0
Chicago,All,30-39,7787,19/07/2014,80,0,0
Chicago,All,40-49,7063,19/07/2014,80,0,0
Chicago,All,50-59,8055,19/07/2014,80,0,0
Chicago,All,60+,6182,19/07/2014,80,0,0
Chicago,All,All,7450,19/07/2014,80,0,0
Chicago,M,20-29,7405,20/07/2014,82,0,0
Chicago,M,30-39,7437,20/07/2014,82,0,0
Chicago,M,40-49,7276,20/07/2014,82,0,0
Chicago,M,50-59,8250,20/07/2014,82,0,0
Chicago,M,60+,6038,20/07/2014,82,0,0
Chicago,M,All,7390,20/07/2014,82,0,0
Chicago,F,20-29,5271,20/07/2014,82,0,0
Chicago,F,30-39,6195,20/07/2014,82,0,0
Chicago,F,40-49,5104,20/07/2014,82,0,0
Chicago,F,50-59,5857,20/07/2014,82,0,0
Chicago,F,60+,4276,20/07/2014,82,0,0
Chicago,F,All,5687,20/07/2014,82,0,0
Chicago,All,20-29,6802,20/07/2014,82,0,0
Chicago,All,30-39,6948,20/07/2014,82,0,0
Chicago,All,40-49,6770,20/07/2014,82,0,0
Chicago,All,50-59,7480,20/07/2014,82,0,0
Chicago,All,60+,5568,20/07/2014,82,0,0
Chicago,All,All,6854,20/07/2014,82,0,0
Chicago,M,20-29,7350,21/07/2014,86,0,0
Chicago,M,30-39,6892,21/07/2014,86,0,0
Chicago,M,40-49,6589,21/07/2014,86,0,0
Chicago,M,50-59,7190,21/07/2014,86,0,0
Chicago,M,60+,6924,21/07/2014,86,0,0
Chicago,M,All,6908,21/07/2014,86,0,0
Chicago,F,20-29,6542,21/07/2014,86,0,0
Chicago,F,30-39,5897,21/07/2014,86,0,0
Chicago,F,40-49,6327,21/07/2014,86,0,0
Chicago,F,50-59,5239,21/07/2014,86,0,0
Chicago,F,60+,4077,21/07/2014,86,0,0
Chicago,F,All,5829,21/07/2014,86,0,0
Chicago,All,20-29,7069,21/07/2014,86,0,0
Chicago,All,30-39,6492,21/07/2014,86,0,0
Chicago,All,40-49,6520,21/07/2014,86,0,0
Chicago,All,50-59,6590,21/07/2014,86,0,0
Chicago,All,60+,6133,21/07/2014,86,0,0
Chicago,All,All,6549,21/07/2014,86,0,0
Chicago,M,20-29,8889,22/07/2014,90,0.01,0
Chicago,M,30-39,6691,22/07/2014,90,0.01,0
Chicago,M,40-49,7287,22/07/2014,90,0.01,0
Chicago,M,50-59,7451,22/07/2014,90,0.01,0
Chicago,M,60+,6470,22/07/2014,90,0.01,0
Chicago,M,All,7202,22/07/2014,90,0.01,0
Chicago,F,20-29,5104,22/07/2014,90,0.01,0
Chicago,F,30-39,6085,22/07/2014,90,0.01,0
Chicago,F,40-49,5455,22/07/2014,90,0.01,0
Chicago,F,50-59,6034,22/07/2014,90,0.01,0
Chicago,F,60+,4186,22/07/2014,90,0.01,0
Chicago,F,All,5709,22/07/2014,90,0.01,0
Chicago,All,20-29,7659,22/07/2014,90,0.01,0
Chicago,All,30-39,6461,22/07/2014,90,0.01,0
Chicago,All,40-49,6773,22/07/2014,90,0.01,0
Chicago,All,50-59,6965,22/07/2014,90,0.01,0
Chicago,All,60+,5806,22/07/2014,90,0.01,0
Chicago,All,All,6703,22/07/2014,90,0.01,0
Chicago,M,20-29,8544,23/07/2014,75,0,0
Chicago,M,30-39,7015,23/07/2014,75,0,0
Chicago,M,40-49,6948,23/07/2014,75,0,0
Chicago,M,50-59,8237,23/07/2014,75,0,0
Chicago,M,60+,6639,23/07/2014,75,0,0
Chicago,M,All,7331,23/07/2014,75,0,0
Chicago,F,20-29,5103,23/07/2014,75,0,0
Chicago,F,30-39,6484,23/07/2014,75,0,0
Chicago,F,40-49,5211,23/07/2014,75,0,0
Chicago,F,50-59,5559,23/07/2014,75,0,0
Chicago,F,60+,4291,23/07/2014,75,0,0
Chicago,F,All,5736,23/07/2014,75,0,0
Chicago,All,20-29,7424,23/07/2014,75,0,0
Chicago,All,30-39,6801,23/07/2014,75,0,0
Chicago,All,40-49,6449,23/07/2014,75,0,0
Chicago,All,50-59,7330,23/07/2014,75,0,0
Chicago,All,60+,5901,23/07/2014,75,0,0
Chicago,All,All,6780,23/07/2014,75,0,0
Chicago,M,20-29,6849,24/07/2014,75,0,0
Chicago,M,30-39,7016,24/07/2014,75,0,0
Chicago,M,40-49,7088,24/07/2014,75,0,0
Chicago,M,50-59,7877,24/07/2014,75,0,0
Chicago,M,60+,6500,24/07/2014,75,0,0
Chicago,M,All,7117,24/07/2014,75,0,0
Chicago,F,20-29,5750,24/07/2014,75,0,0
Chicago,F,30-39,6604,24/07/2014,75,0,0
Chicago,F,40-49,5462,24/07/2014,75,0,0
Chicago,F,50-59,5540,24/07/2014,75,0,0
Chicago,F,60+,5265,24/07/2014,75,0,0
Chicago,F,All,5982,24/07/2014,75,0,0
Chicago,All,20-29,6461,24/07/2014,75,0,0
Chicago,All,30-39,6847,24/07/2014,75,0,0
Chicago,All,40-49,6650,24/07/2014,75,0,0
Chicago,All,50-59,7064,24/07/2014,75,0,0
Chicago,All,60+,6077,24/07/2014,75,0,0
Chicago,All,All,6719,24/07/2014,75,0,0
Chicago,M,20-29,7743,25/07/2014,75,0,0
Chicago,M,30-39,6609,25/07/2014,75,0,0
Chicago,M,40-49,6419,25/07/2014,75,0,0
Chicago,M,50-59,7432,25/07/2014,75,0,0
Chicago,M,60+,6188,25/07/2014,75,0,0
Chicago,M,All,6802,25/07/2014,75,0,0
Chicago,F,20-29,5941,25/07/2014,75,0,0
Chicago,F,30-39,6561,25/07/2014,75,0,0
Chicago,F,40-49,4868,25/07/2014,75,0,0
Chicago,F,50-59,5574,25/07/2014,75,0,0
Chicago,F,60+,4297,25/07/2014,75,0,0
Chicago,F,All,5765,25/07/2014,75,0,0
Chicago,All,20-29,7155,25/07/2014,75,0,0
Chicago,All,30-39,6590,25/07/2014,75,0,0
Chicago,All,40-49,5976,25/07/2014,75,0,0
Chicago,All,50-59,6804,25/07/2014,75,0,0
Chicago,All,60+,5520,25/07/2014,75,0,0
Chicago,All,All,6444,25/07/2014,75,0,0
Chicago,M,20-29,7336,26/07/2014,84,0,0
Chicago,M,30-39,7708,26/07/2014,84,0,0
Chicago,M,40-49,7377,26/07/2014,84,0,0
Chicago,M,50-59,8534,26/07/2014,84,0,0
Chicago,M,60+,6812,26/07/2014,84,0,0
Chicago,M,All,7638,26/07/2014,84,0,0
Chicago,F,20-29,6171,26/07/2014,84,0,0
Chicago,F,30-39,8243,26/07/2014,84,0,0
Chicago,F,40-49,5337,26/07/2014,84,0,0
Chicago,F,50-59,6036,26/07/2014,84,0,0
Chicago,F,60+,4431,26/07/2014,84,0,0
Chicago,F,All,6594,26/07/2014,84,0,0
Chicago,All,20-29,6923,26/07/2014,84,0,0
Chicago,All,30-39,7906,26/07/2014,84,0,0
Chicago,All,40-49,6791,26/07/2014,84,0,0
Chicago,All,50-59,7726,26/07/2014,84,0,0
Chicago,All,60+,5952,26/07/2014,84,0,0
Chicago,All,All,7286,26/07/2014,84,0,0
Chicago,M,20-29,7164,27/07/2014,87,0.02,0
Chicago,M,30-39,6305,27/07/2014,87,0.02,0
Chicago,M,40-49,5947,27/07/2014,87,0.02,0
Chicago,M,50-59,7821,27/07/2014,87,0.02,0
Chicago,M,60+,6396,27/07/2014,87,0.02,0
Chicago,M,All,6591,27/07/2014,87,0.02,0
Chicago,F,20-29,4454,27/07/2014,87,0.02,0
